reg_date,vehicle_category,manufacturer,count,registrations,Year,Quarter
2025-10-28,Rajasthan,3W,0.0,12397,2025,2025Q4
2025-10-28,Sikkim,2W,0.0,16396,2025,2025Q4
2025-10-28,Tamil Nadu,3W,0.0,13998,2025,2025Q4
2025-10-28,Telangana,2W,0.0,13554,2025,2025Q4
2025-10-28,Tripura,4W,0.0,16713,2025,2025Q4
2025-10-28,Uttar Pradesh,4W,0.0,3936,2025,2025Q4
2025-10-28,Uttarakhand,4W,0.0,19981,2025,2025Q4
2025-10-28,West Bengal,4W,0.0,13190,2025,2025Q4
2025-10-28,Delhi,3W,0.0,3955,2025,2025Q4
2025-10-28,Jammu and Kashmir,2W,0.0,16012,2025,2025Q4
2025-10-28,Ladakh,4W,0.0,3266,2025,2025Q4
2025-10-28,Puducherry,2W,0.0,8669,2025,2025Q4
2025-10-29,Andhra Pradesh,3W,0.0,5258,2025,2025Q4
2025-10-29,Arunachal Pradesh,3W,0.0,14194,2025,2025Q4
2025-10-29,Assam,3W,0.0,9308,2025,2025Q4
2025-10-29,Bihar,3W,0.0,7158,2025,2025Q4
2025-10-29,Chhattisgarh,3W,0.0,4148,2025,2025Q4
2025-10-29,Goa,3W,0.0,11748,2025,2025Q4
2025-10-29,Gujarat,3W,0.0,10177,2025,2025Q4
2025-10-29,Haryana,3W,0.0,9204,2025,2025Q4
2025-10-29,Himachal Pradesh,2W,0.0,11670,2025,2025Q4
2025-10-29,Jharkhand,2W,0.0,12243,2025,2025Q4
2025-10-29,Karnataka,3W,0.0,3812,2025,2025Q4
2025-10-29,Kerala,4W,0.0,12124,2025,2025Q4
2025-10-29,Madhya Pradesh,2W,0.0,12075,2025,2025Q4
2025-10-29,Maharashtra,2W,0.0,17456,2025,2025Q4
2025-10-29,Manipur,4W,0.0,9216,2025,2025Q4
2025-10-29,Meghalaya,4W,0.0,14644,2025,2025Q4
2025-10-29,Mizoram,2W,0.0,19732,2025,2025Q4
2025-10-29,Nagaland,4W,0.0,3579,2025,2025Q4
2025-10-29,Odisha,4W,0.0,3021,2025,2025Q4
2025-10-29,Punjab,4W,0.0,8114,2025,2025Q4
2025-10-29,Rajasthan,3W,0.0,3449,2025,2025Q4
2025-10-29,Sikkim,3W,0.0,13502,2025,2025Q4
2025-10-29,Tamil Nadu,2W,0.0,12985,2025,2025Q4
2025-10-29,Telangana,2W,0.0,3705,2025,2025Q4
2025-10-29,Tripura,4W,0.0,3441,2025,2025Q4
2025-10-29,Uttar Pradesh,4W,0.0,3564,2025,2025Q4
2025-10-29,Uttarakhand,2W,0.0,12704,2025,2025Q4
2025-10-29,West Bengal,4W,0.0,13336,2025,2025Q4
2025-10-29,Delhi,2W,0.0,11792,2025,2025Q4
2025-10-29,Jammu and Kashmir,3W,0.0,4023,2025,2025Q4
2025-10-29,Ladakh,2W,0.0,6160,2025,2025Q4
2025-10-29,Puducherry,3W,0.0,12299,2025,2025Q4
2025-10-30,Andhra Pradesh,4W,0.0,19072,2025,2025Q4
2025-10-30,Arunachal Pradesh,4W,0.0,3119,2025,2025Q4
2025-10-30,Assam,2W,0.0,8286,2025,2025Q4
2025-10-30,Bihar,3W,0.0,17712,2025,2025Q4
2025-10-30,Chhattisgarh,4W,0.0,12265,2025,2025Q4
2025-10-30,Goa,2W,0.0,8421,2025,2025Q4
2025-10-30,Gujarat,2W,0.0,8954,2025,2025Q4
2025-10-30,Haryana,4W,0.0,19143,2025,2025Q4
2025-10-30,Himachal Pradesh,3W,0.0,18054,2025,2025Q4
2025-10-30,Jharkhand,2W,0.0,9396,2025,2025Q4
2025-10-30,Karnataka,3W,0.0,5493,2025,2025Q4
2025-10-30,Kerala,4W,0.0,8727,2025,2025Q4
2025-10-30,Madhya Pradesh,2W,0.0,18868,2025,2025Q4
2025-10-30,Maharashtra,4W,0.0,4259,2025,2025Q4
2025-10-30,Manipur,4W,0.0,14938,2025,2025Q4
2025-10-30,Meghalaya,2W,0.0,2386,2025,2025Q4
2025-10-30,Mizoram,3W,0.0,9036,2025,2025Q4
2025-10-30,Nagaland,2W,0.0,4183,2025,2025Q4
2025-10-30,Odisha,3W,0.0,12812,2025,2025Q4
2025-10-30,Punjab,4W,0.0,15547,2025,2025Q4
2025-10-30,Rajasthan,4W,0.0,9397,2025,2025Q4
2025-10-30,Sikkim,2W,0.0,11129,2025,2025Q4
2025-10-30,Tamil Nadu,2W,0.0,17317,2025,2025Q4
2025-10-30,Telangana,3W,0.0,12466,2025,2025Q4
2025-10-30,Tripura,2W,0.0,2741,2025,2025Q4
2025-10-30,Uttar Pradesh,3W,0.0,15300,2025,2025Q4
2025-10-30,Uttarakhand,3W,0.0,7097,2025,2025Q4
2025-10-30,West Bengal,4W,0.0,15814,2025,2025Q4
2025-10-30,Delhi,3W,0.0,12735,2025,2025Q4
2025-10-30,Jammu and Kashmir,3W,0.0,7300,2025,2025Q4
2025-10-30,Ladakh,2W,0.0,6511,2025,2025Q4
2025-10-30,Puducherry,3W,0.0,17370,2025,2025Q4
2025-10-31,Andhra Pradesh,3W,0.0,8034,2025,2025Q4
2025-10-31,Arunachal Pradesh,4W,0.0,13227,2025,2025Q4
2025-10-31,Assam,2W,0.0,16999,2025,2025Q4
2025-10-31,Bihar,3W,0.0,16014,2025,2025Q4
2025-10-31,Chhattisgarh,4W,0.0,12986,2025,2025Q4
2025-10-31,Goa,2W,0.0,3941,2025,2025Q4
2025-10-31,Gujarat,2W,0.0,11315,2025,2025Q4
2025-10-31,Haryana,4W,0.0,12774,2025,2025Q4
2025-10-31,Himachal Pradesh,4W,0.0,10797,2025,2025Q4
2025-10-31,Jharkhand,3W,0.0,4469,2025,2025Q4
2025-10-31,Karnataka,3W,0.0,5452,2025,2025Q4
2025-10-31,Kerala,4W,0.0,10677,2025,2025Q4
2025-10-31,Madhya Pradesh,3W,0.0,3131,2025,2025Q4
2025-10-31,Maharashtra,2W,0.0,13452,2025,2025Q4
2025-10-31,Manipur,3W,0.0,16818,2025,2025Q4
2025-10-31,Meghalaya,4W,0.0,18840,2025,2025Q4
2025-10-31,Mizoram,4W,0.0,2364,2025,2025Q4
2025-10-31,Nagaland,2W,0.0,12934,2025,2025Q4
2025-10-31,Odisha,3W,0.0,11338,2025,2025Q4
2025-10-31,Punjab,4W,0.0,17282,2025,2025Q4
2025-10-31,Rajasthan,2W,0.0,19108,2025,2025Q4
2025-10-31,Sikkim,3W,0.0,4129,2025,2025Q4
2025-10-31,Tamil Nadu,3W,0.0,2318,2025,2025Q4
2025-10-31,Telangana,3W,0.0,2488,2025,2025Q4
2025-10-31,Tripura,2W,0.0,16506,2025,2025Q4
2025-10-31,Uttar Pradesh,2W,0.0,3228,2025,2025Q4
2025-10-31,Uttarakhand,4W,0.0,7774,2025,2025Q4
2025-10-31,West Bengal,2W,0.0,15702,2025,2025Q4
2025-10-31,Delhi,4W,0.0,13450,2025,2025Q4
2025-10-31,Jammu and Kashmir,4W,0.0,4746,2025,2025Q4
2025-10-31,Ladakh,2W,0.0,17187,2025,2025Q4
2025-10-31,Puducherry,3W,0.0,15097,2025,2025Q4
2025-11-01,Andhra Pradesh,3W,0.0,4589,2025,2025Q4
2025-11-01,Arunachal Pradesh,3W,0.0,16549,2025,2025Q4
2025-11-01,Assam,4W,0.0,8297,2025,2025Q4
2025-11-01,Bihar,3W,0.0,19441,2025,2025Q4
2025-11-01,Chhattisgarh,3W,0.0,10535,2025,2025Q4
2025-11-01,Goa,3W,0.0,12925,2025,2025Q4
2025-11-01,Gujarat,2W,0.0,10523,2025,2025Q4
2025-11-01,Haryana,3W,0.0,11293,2025,2025Q4
2025-11-01,Himachal Pradesh,2W,0.0,11249,2025,2025Q4
2025-11-01,Jharkhand,2W,0.0,7423,2025,2025Q4
2025-11-01,Karnataka,4W,0.0,6983,2025,2025Q4
2025-11-01,Kerala,3W,0.0,10810,2025,2025Q4
2025-11-01,Madhya Pradesh,4W,0.0,5282,2025,2025Q4
2025-11-01,Maharashtra,4W,0.0,15505,2025,2025Q4
2025-11-01,Manipur,3W,0.0,6807,2025,2025Q4
2025-11-01,Meghalaya,2W,0.0,6804,2025,2025Q4
2025-11-01,Mizoram,4W,0.0,14839,2025,2025Q4
2025-11-01,Nagaland,2W,0.0,5670,2025,2025Q4
2025-11-01,Odisha,2W,0.0,8866,2025,2025Q4
2025-11-01,Punjab,4W,0.0,11374,2025,2025Q4
2025-11-01,Rajasthan,4W,0.0,9691,2025,2025Q4
2025-11-01,Sikkim,4W,0.0,9040,2025,2025Q4
2025-11-01,Tamil Nadu,4W,0.0,12722,2025,2025Q4
2025-11-01,Telangana,3W,0.0,5818,2025,2025Q4
2025-11-01,Tripura,3W,0.0,14779,2025,2025Q4
2025-11-01,Uttar Pradesh,3W,0.0,4303,2025,2025Q4
2025-11-01,Uttarakhand,2W,0.0,19329,2025,2025Q4
2025-11-01,West Bengal,3W,0.0,7605,2025,2025Q4
2025-11-01,Delhi,2W,0.0,18433,2025,2025Q4
2025-11-01,Jammu and Kashmir,4W,0.0,14447,2025,2025Q4
2025-11-01,Ladakh,3W,0.0,9754,2025,2025Q4
2025-11-01,Puducherry,3W,0.0,12904,2025,2025Q4
2025-11-02,Andhra Pradesh,2W,0.0,15669,2025,2025Q4
2025-11-02,Arunachal Pradesh,4W,0.0,3780,2025,2025Q4
2025-11-02,Assam,2W,0.0,2450,2025,2025Q4
2025-11-02,Bihar,2W,0.0,2935,2025,2025Q4
2025-11-02,Chhattisgarh,2W,0.0,16255,2025,2025Q4
2025-11-02,Goa,2W,0.0,18762,2025,2025Q4
2025-11-02,Gujarat,3W,0.0,13521,2025,2025Q4
2025-11-02,Haryana,4W,0.0,16821,2025,2025Q4
2025-11-02,Himachal Pradesh,3W,0.0,5668,2025,2025Q4
2025-11-02,Jharkhand,3W,0.0,12320,2025,2025Q4
2025-11-02,Karnataka,4W,0.0,10146,2025,2025Q4
2025-11-02,Kerala,4W,0.0,13695,2025,2025Q4
2025-11-02,Madhya Pradesh,3W,0.0,2226,2025,2025Q4
2025-11-02,Maharashtra,3W,0.0,3152,2025,2025Q4
2025-11-02,Manipur,3W,0.0,17650,2025,2025Q4
2025-11-02,Meghalaya,3W,0.0,17541,2025,2025Q4
2025-11-02,Mizoram,4W,0.0,16775,2025,2025Q4
2025-11-02,Nagaland,3W,0.0,4679,2025,2025Q4
2025-11-02,Odisha,3W,0.0,19269,2025,2025Q4
2025-11-02,Punjab,4W,0.0,17926,2025,2025Q4
2025-11-02,Rajasthan,4W,0.0,8384,2025,2025Q4
2025-11-02,Sikkim,4W,0.0,7777,2025,2025Q4
2025-11-02,Tamil Nadu,3W,0.0,14342,2025,2025Q4
2025-11-02,Telangana,3W,0.0,9476,2025,2025Q4
2025-11-02,Tripura,4W,0.0,8138,2025,2025Q4
2025-11-02,Uttar Pradesh,3W,0.0,12298,2025,2025Q4
2025-11-02,Uttarakhand,4W,0.0,5145,2025,2025Q4
2025-11-02,West Bengal,4W,0.0,15961,2025,2025Q4
2025-11-02,Delhi,2W,0.0,18834,2025,2025Q4
2025-11-02,Jammu and Kashmir,2W,0.0,14403,2025,2025Q4
2025-11-02,Ladakh,3W,0.0,6338,2025,2025Q4
2025-11-02,Puducherry,2W,0.0,18981,2025,2025Q4
2025-11-03,Andhra Pradesh,4W,0.0,17819,2025,2025Q4
2025-11-03,Arunachal Pradesh,4W,0.0,10947,2025,2025Q4
2025-11-03,Assam,2W,0.0,2191,2025,2025Q4
2025-11-03,Bihar,2W,0.0,13211,2025,2025Q4
2025-11-03,Chhattisgarh,2W,0.0,15081,2025,2025Q4
2025-11-03,Goa,3W,0.0,7775,2025,2025Q4
2025-11-03,Gujarat,2W,0.0,8666,2025,2025Q4
2025-11-03,Haryana,2W,0.0,13582,2025,2025Q4
2025-11-03,Himachal Pradesh,2W,0.0,11176,2025,2025Q4
2025-11-03,Jharkhand,3W,0.0,11987,2025,2025Q4
2025-11-03,Karnataka,3W,0.0,7996,2025,2025Q4
2025-11-03,Kerala,2W,0.0,5291,2025,2025Q4
2025-11-03,Madhya Pradesh,3W,0.0,16229,2025,2025Q4
2025-11-03,Maharashtra,4W,0.0,18923,2025,2025Q4
2025-11-03,Manipur,2W,0.0,13371,2025,2025Q4
2025-11-03,Meghalaya,3W,0.0,17686,2025,2025Q4
2025-11-03,Mizoram,4W,0.0,16456,2025,2025Q4
2025-11-03,Nagaland,3W,0.0,10937,2025,2025Q4
2025-11-03,Odisha,3W,0.0,16541,2025,2025Q4
2025-11-03,Punjab,3W,0.0,13977,2025,2025Q4
2025-11-03,Rajasthan,4W,0.0,3286,2025,2025Q4
2025-11-03,Sikkim,4W,0.0,9465,2025,2025Q4
2025-11-03,Tamil Nadu,2W,0.0,16585,2025,2025Q4
2025-11-03,Telangana,3W,0.0,10770,2025,2025Q4
2025-11-03,Tripura,2W,0.0,13982,2025,2025Q4
2025-11-03,Uttar Pradesh,4W,0.0,4330,2025,2025Q4
2025-11-03,Uttarakhand,3W,0.0,5477,2025,2025Q4
2025-11-03,West Bengal,4W,0.0,8620,2025,2025Q4
2025-11-03,Delhi,4W,0.0,18630,2025,2025Q4
2025-11-03,Jammu and Kashmir,3W,0.0,7961,2025,2025Q4
2025-11-03,Ladakh,4W,0.0,5817,2025,2025Q4
2025-11-03,Puducherry,4W,0.0,14880,2025,2025Q4
2025-11-04,Andhra Pradesh,2W,0.0,17845,2025,2025Q4
2025-11-04,Arunachal Pradesh,2W,0.0,15403,2025,2025Q4
2025-11-04,Assam,4W,0.0,16029,2025,2025Q4
2025-11-04,Bihar,3W,0.0,2092,2025,2025Q4
2025-11-04,Chhattisgarh,2W,0.0,9897,2025,2025Q4
2025-11-04,Goa,3W,0.0,14417,2025,2025Q4
2025-11-04,Gujarat,2W,0.0,8258,2025,2025Q4
2025-11-04,Haryana,4W,0.0,5825,2025,2025Q4
2025-11-04,Himachal Pradesh,4W,0.0,14973,2025,2025Q4
2025-11-04,Jharkhand,3W,0.0,17646,2025,2025Q4
2025-11-04,Karnataka,4W,0.0,16489,2025,2025Q4
2025-11-04,Kerala,3W,0.0,12720,2025,2025Q4
2025-11-04,Madhya Pradesh,4W,0.0,14075,2025,2025Q4
2025-11-04,Maharashtra,4W,0.0,3978,2025,2025Q4
2025-11-04,Manipur,3W,0.0,18642,2025,2025Q4
2025-11-04,Meghalaya,4W,0.0,12117,2025,2025Q4
2025-11-04,Mizoram,2W,0.0,9651,2025,2025Q4
2025-11-04,Nagaland,4W,0.0,6353,2025,2025Q4
2025-11-04,Odisha,3W,0.0,10305,2025,2025Q4
2025-11-04,Punjab,4W,0.0,18629,2025,2025Q4
2025-11-04,Rajasthan,3W,0.0,12663,2025,2025Q4
2025-11-04,Sikkim,2W,0.0,3152,2025,2025Q4
2025-11-04,Tamil Nadu,3W,0.0,15665,2025,2025Q4
2025-11-04,Telangana,4W,0.0,9831,2025,2025Q4
2025-11-04,Tripura,3W,0.0,17616,2025,2025Q4
2025-11-04,Uttar Pradesh,2W,0.0,8065,2025,2025Q4
2025-11-04,Uttarakhand,4W,0.0,15520,2025,2025Q4
2025-11-04,West Bengal,3W,0.0,14036,2025,2025Q4
2025-11-04,Delhi,4W,0.0,15521,2025,2025Q4
2025-11-04,Jammu and Kashmir,3W,0.0,3872,2025,2025Q4
2025-11-04,Ladakh,3W,0.0,9673,2025,2025Q4
2025-11-04,Puducherry,2W,0.0,15640,2025,2025Q4
2025-11-05,Andhra Pradesh,2W,0.0,17628,2025,2025Q4
2025-11-05,Arunachal Pradesh,2W,0.0,2854,2025,2025Q4
2025-11-05,Assam,2W,0.0,6324,2025,2025Q4
2025-11-05,Bihar,4W,0.0,13515,2025,2025Q4
2025-11-05,Chhattisgarh,3W,0.0,3338,2025,2025Q4
2025-11-05,Goa,2W,0.0,10563,2025,2025Q4
2025-11-05,Gujarat,2W,0.0,19414,2025,2025Q4
2025-11-05,Haryana,3W,0.0,12293,2025,2025Q4
2025-11-05,Himachal Pradesh,4W,0.0,8260,2025,2025Q4
2025-11-05,Jharkhand,3W,0.0,9424,2025,2025Q4
2025-11-05,Karnataka,3W,0.0,16585,2025,2025Q4
2025-11-05,Kerala,3W,0.0,11739,2025,2025Q4
2025-11-05,Madhya Pradesh,4W,0.0,5391,2025,2025Q4
2025-11-05,Maharashtra,4W,0.0,13861,2025,2025Q4
2025-11-05,Manipur,2W,0.0,4710,2025,2025Q4
2025-11-05,Meghalaya,4W,0.0,9639,2025,2025Q4
2025-11-05,Mizoram,4W,0.0,15429,2025,2025Q4
2025-11-05,Nagaland,2W,0.0,17702,2025,2025Q4
2025-11-05,Odisha,2W,0.0,14687,2025,2025Q4
2025-11-05,Punjab,3W,0.0,10732,2025,2025Q4
2025-11-05,Rajasthan,2W,0.0,8131,2025,2025Q4
2025-11-05,Sikkim,3W,0.0,19098,2025,2025Q4
2025-11-05,Tamil Nadu,2W,0.0,11628,2025,2025Q4
2025-11-05,Telangana,2W,0.0,14767,2025,2025Q4
2025-11-05,Tripura,2W,0.0,3805,2025,2025Q4
2025-11-05,Uttar Pradesh,3W,0.0,4392,2025,2025Q4
2025-11-05,Uttarakhand,4W,0.0,17532,2025,2025Q4
2025-11-05,West Bengal,4W,0.0,8712,2025,2025Q4
2025-11-05,Delhi,2W,0.0,18703,2025,2025Q4
2025-11-05,Jammu and Kashmir,4W,0.0,7507,2025,2025Q4
2025-11-05,Ladakh,3W,0.0,4011,2025,2025Q4
2025-11-05,Puducherry,3W,0.0,3042,2025,2025Q4
2025-11-06,Andhra Pradesh,3W,0.0,12989,2025,2025Q4
2025-11-06,Arunachal Pradesh,4W,0.0,18591,2025,2025Q4
2025-11-06,Assam,3W,0.0,6851,2025,2025Q4
2025-11-06,Bihar,4W,0.0,6019,2025,2025Q4
2025-11-06,Chhattisgarh,2W,0.0,19008,2025,2025Q4
2025-11-06,Goa,3W,0.0,18527,2025,2025Q4
2025-11-06,Gujarat,3W,0.0,3590,2025,2025Q4
2025-11-06,Haryana,4W,0.0,11766,2025,2025Q4
2025-11-06,Himachal Pradesh,3W,0.0,12534,2025,2025Q4
2025-11-06,Jharkhand,2W,0.0,16371,2025,2025Q4
2025-11-06,Karnataka,3W,0.0,17104,2025,2025Q4
2025-11-06,Kerala,4W,0.0,15600,2025,2025Q4
2025-11-06,Madhya Pradesh,2W,0.0,19020,2025,2025Q4
2025-11-06,Maharashtra,4W,0.0,4248,2025,2025Q4
2025-11-06,Manipur,3W,0.0,2491,2025,2025Q4
2025-11-06,Meghalaya,2W,0.0,13660,2025,2025Q4
2025-11-06,Mizoram,3W,0.0,10751,2025,2025Q4
2025-11-06,Nagaland,2W,0.0,5451,2025,2025Q4
2025-11-06,Odisha,2W,0.0,12588,2025,2025Q4
2025-11-06,Punjab,2W,0.0,18101,2025,2025Q4
2025-11-06,Rajasthan,3W,0.0,3034,2025,2025Q4
2025-11-06,Sikkim,2W,0.0,10169,2025,2025Q4
2025-11-06,Tamil Nadu,4W,0.0,16508,2025,2025Q4
2025-11-06,Telangana,2W,0.0,17898,2025,2025Q4
2025-11-06,Tripura,4W,0.0,12346,2025,2025Q4
2025-11-06,Uttar Pradesh,4W,0.0,19465,2025,2025Q4
2025-11-06,Uttarakhand,4W,0.0,8688,2025,2025Q4
2025-11-06,West Bengal,3W,0.0,17912,2025,2025Q4
2025-11-06,Delhi,2W,0.0,9753,2025,2025Q4
2025-11-06,Jammu and Kashmir,3W,0.0,9421,2025,2025Q4
2025-11-06,Ladakh,4W,0.0,6663,2025,2025Q4
2025-11-06,Puducherry,2W,0.0,17995,2025,2025Q4
2025-11-07,Andhra Pradesh,4W,0.0,5356,2025,2025Q4
2025-11-07,Arunachal Pradesh,2W,0.0,18251,2025,2025Q4
2025-11-07,Assam,3W,0.0,3903,2025,2025Q4
2025-11-07,Bihar,4W,0.0,3678,2025,2025Q4
2025-11-07,Chhattisgarh,2W,0.0,15682,2025,2025Q4
2025-11-07,Goa,4W,0.0,5723,2025,2025Q4
2025-11-07,Gujarat,2W,0.0,19295,2025,2025Q4
2025-11-07,Haryana,4W,0.0,14586,2025,2025Q4
2025-11-07,Himachal Pradesh,4W,0.0,5267,2025,2025Q4
2025-11-07,Jharkhand,3W,0.0,11661,2025,2025Q4
2025-11-07,Karnataka,3W,0.0,6989,2025,2025Q4
2025-11-07,Kerala,3W,0.0,2943,2025,2025Q4
2025-11-07,Madhya Pradesh,2W,0.0,8065,2025,2025Q4
2025-11-07,Maharashtra,4W,0.0,11019,2025,2025Q4
2025-11-07,Manipur,4W,0.0,2336,2025,2025Q4
2025-11-07,Meghalaya,3W,0.0,18152,2025,2025Q4
2025-11-07,Mizoram,4W,0.0,13364,2025,2025Q4
2025-11-07,Nagaland,2W,0.0,7972,2025,2025Q4
2025-11-07,Odisha,3W,0.0,15303,2025,2025Q4
2025-11-07,Punjab,4W,0.0,11758,2025,2025Q4
2025-11-07,Rajasthan,3W,0.0,12700,2025,2025Q4
2025-11-07,Sikkim,2W,0.0,13483,2025,2025Q4
2025-11-07,Tamil Nadu,3W,0.0,18812,2025,2025Q4
2025-11-07,Telangana,3W,0.0,5421,2025,2025Q4
2025-11-07,Tripura,4W,0.0,18432,2025,2025Q4
2025-11-07,Uttar Pradesh,3W,0.0,6816,2025,2025Q4
2025-11-07,Uttarakhand,3W,0.0,13614,2025,2025Q4
2025-11-07,West Bengal,3W,0.0,18302,2025,2025Q4
2025-11-07,Delhi,3W,0.0,5014,2025,2025Q4
2025-11-07,Jammu and Kashmir,2W,0.0,4466,2025,2025Q4
2025-11-07,Ladakh,3W,0.0,2213,2025,2025Q4
2025-11-07,Puducherry,4W,0.0,10840,2025,2025Q4
2025-11-08,Andhra Pradesh,4W,0.0,19509,2025,2025Q4
2025-11-08,Arunachal Pradesh,2W,0.0,11638,2025,2025Q4
2025-11-08,Assam,2W,0.0,16724,2025,2025Q4
2025-11-08,Bihar,2W,0.0,10713,2025,2025Q4
2025-11-08,Chhattisgarh,4W,0.0,9701,2025,2025Q4
2025-11-08,Goa,4W,0.0,19949,2025,2025Q4
2025-11-08,Gujarat,2W,0.0,19258,2025,2025Q4
2025-11-08,Haryana,4W,0.0,16223,2025,2025Q4
2025-11-08,Himachal Pradesh,3W,0.0,18558,2025,2025Q4
2025-11-08,Jharkhand,3W,0.0,4043,2025,2025Q4
2025-11-08,Karnataka,4W,0.0,17383,2025,2025Q4
2025-11-08,Kerala,4W,0.0,5000,2025,2025Q4
2025-11-08,Madhya Pradesh,2W,0.0,11635,2025,2025Q4
2025-11-08,Maharashtra,3W,0.0,10725,2025,2025Q4
2025-11-08,Manipur,3W,0.0,10818,2025,2025Q4
2025-11-08,Meghalaya,3W,0.0,17005,2025,2025Q4
2025-11-08,Mizoram,4W,0.0,6192,2025,2025Q4
2025-11-08,Nagaland,4W,0.0,13225,2025,2025Q4
2025-11-08,Odisha,4W,0.0,7483,2025,2025Q4
2025-11-08,Punjab,4W,0.0,7181,2025,2025Q4
2025-11-08,Rajasthan,4W,0.0,19243,2025,2025Q4
2025-11-08,Sikkim,2W,0.0,18228,2025,2025Q4
2025-11-08,Tamil Nadu,3W,0.0,9462,2025,2025Q4
2025-11-08,Telangana,4W,0.0,12267,2025,2025Q4
2025-11-08,Tripura,4W,0.0,5014,2025,2025Q4
2025-11-08,Uttar Pradesh,3W,0.0,4417,2025,2025Q4
2025-11-08,Uttarakhand,3W,0.0,10122,2025,2025Q4
2025-11-08,West Bengal,2W,0.0,2851,2025,2025Q4
2025-11-08,Delhi,3W,0.0,13375,2025,2025Q4
2025-11-08,Jammu and Kashmir,2W,0.0,7530,2025,2025Q4
2025-11-08,Ladakh,2W,0.0,17141,2025,2025Q4
2025-11-08,Puducherry,3W,0.0,10435,2025,2025Q4
2025-11-09,Andhra Pradesh,3W,0.0,18793,2025,2025Q4
2025-11-09,Arunachal Pradesh,2W,0.0,14635,2025,2025Q4
2025-11-09,Assam,3W,0.0,12985,2025,2025Q4
2025-11-09,Bihar,2W,0.0,6248,2025,2025Q4
2025-11-09,Chhattisgarh,2W,0.0,9396,2025,2025Q4
2025-11-09,Goa,4W,0.0,9154,2025,2025Q4
2025-11-09,Gujarat,2W,0.0,7496,2025,2025Q4
2025-11-09,Haryana,2W,0.0,17260,2025,2025Q4
2025-11-09,Himachal Pradesh,4W,0.0,9512,2025,2025Q4
2025-11-09,Jharkhand,3W,0.0,13228,2025,2025Q4
2025-11-09,Karnataka,3W,0.0,4521,2025,2025Q4
2025-11-09,Kerala,3W,0.0,12370,2025,2025Q4
2025-11-09,Madhya Pradesh,3W,0.0,8545,2025,2025Q4
2025-11-09,Maharashtra,4W,0.0,10000,2025,2025Q4
2025-11-09,Manipur,2W,0.0,18517,2025,2025Q4
2025-11-09,Meghalaya,4W,0.0,14809,2025,2025Q4
2025-11-09,Mizoram,4W,0.0,6428,2025,2025Q4
2025-11-09,Nagaland,3W,0.0,7166,2025,2025Q4
2025-11-09,Odisha,4W,0.0,9245,2025,2025Q4
2025-11-09,Punjab,3W,0.0,2745,2025,2025Q4
2025-11-09,Rajasthan,3W,0.0,13369,2025,2025Q4
2025-11-09,Sikkim,2W,0.0,19092,2025,2025Q4
2025-11-09,Tamil Nadu,3W,0.0,13502,2025,2025Q4
2025-11-09,Telangana,4W,0.0,16365,2025,2025Q4
2025-11-09,Tripura,3W,0.0,9845,2025,2025Q4
2025-11-09,Uttar Pradesh,2W,0.0,15631,2025,2025Q4
2025-11-09,Uttarakhand,2W,0.0,12371,2025,2025Q4
2025-11-09,West Bengal,3W,0.0,2674,2025,2025Q4
2025-11-09,Delhi,3W,0.0,19956,2025,2025Q4
2025-11-09,Jammu and Kashmir,4W,0.0,7433,2025,2025Q4
2025-11-09,Ladakh,2W,0.0,14860,2025,2025Q4
2025-11-09,Puducherry,2W,0.0,11642,2025,2025Q4
2025-11-10,Andhra Pradesh,4W,0.0,16999,2025,2025Q4
2025-11-10,Arunachal Pradesh,4W,0.0,16393,2025,2025Q4
2025-11-10,Assam,4W,0.0,13710,2025,2025Q4
2025-11-10,Bihar,4W,0.0,13509,2025,2025Q4
2025-11-10,Chhattisgarh,3W,0.0,4530,2025,2025Q4
2025-11-10,Goa,3W,0.0,11245,2025,2025Q4
2025-11-10,Gujarat,2W,0.0,19728,2025,2025Q4
2025-11-10,Haryana,2W,0.0,9041,2025,2025Q4
2025-11-10,Himachal Pradesh,3W,0.0,11052,2025,2025Q4
2025-11-10,Jharkhand,2W,0.0,5094,2025,2025Q4
2025-11-10,Karnataka,3W,0.0,18430,2025,2025Q4
2025-11-10,Kerala,3W,0.0,7251,2025,2025Q4
2025-11-10,Madhya Pradesh,2W,0.0,18481,2025,2025Q4
2025-11-10,Maharashtra,4W,0.0,6744,2025,2025Q4
2025-11-10,Manipur,3W,0.0,15653,2025,2025Q4
2025-11-10,Meghalaya,2W,0.0,2748,2025,2025Q4
2025-11-10,Mizoram,4W,0.0,6604,2025,2025Q4
2025-11-10,Nagaland,2W,0.0,15303,2025,2025Q4
2025-11-10,Odisha,3W,0.0,4933,2025,2025Q4
2025-11-10,Punjab,3W,0.0,17128,2025,2025Q4
2025-11-10,Rajasthan,4W,0.0,12519,2025,2025Q4
2025-11-10,Sikkim,3W,0.0,13601,2025,2025Q4
2025-11-10,Tamil Nadu,3W,0.0,14834,2025,2025Q4
2025-11-10,Telangana,3W,0.0,10763,2025,2025Q4
2025-11-10,Tripura,4W,0.0,13254,2025,2025Q4
2025-11-10,Uttar Pradesh,4W,0.0,12107,2025,2025Q4
2025-11-10,Uttarakhand,2W,0.0,2305,2025,2025Q4
2025-11-10,West Bengal,4W,0.0,19579,2025,2025Q4
2025-11-10,Delhi,2W,0.0,19864,2025,2025Q4
